title,coffee_type,rating,reviews,seller_name,thumbnail,price,weight,weight_formatted_to_gramms
"dunkin' original blend whole bean coffee, medium roast, 12 ounces",medium roast,4.6,265,walmart.com,https://i5.walmartimages.com/asr/85ff0d30-79af-49f0-ae33-6f69be34aed1.005186ca5e6a9f8baefb734fe0188ab8.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,7.96,12 ounce,340.2
"dunkin' original blend, medium roast coffee, 30-ounce canister",medium roast,4.8,870,walmart.com,https://i5.walmartimages.com/asr/2854fc03-b6c6-490b-890c-f61342738bc2.8d27d69d750d6014c3138629f189285b.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,17.92,30-ounce,850.5
"folgers classic decaf ground coffee, medium roast, 25.9-ounce",medium roast,4.5,64,walmart.com,https://i5.walmartimages.com/asr/289445c1-3b1e-45ca-a88c-6f09f04518ab.32aa5ce4a52345981cd15fdabf437d02.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,12.24,25.9-ounce,734.3
"maxwell house international french vanilla iced latte caf-style single serve instant coffee beverage mix, 6 ct. sticks","french,latte,instant coffee",4.9,131,cpgio,https://i5.walmartimages.com/asr/d7bb59b0-fdc8-4e0c-a2bc-5812c399945f.1d883e804887283b24ef72f2f8f19081.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,8.15,not mentioned,734.3
"dunkin espresso-style extra dark roast, bold ground coffee, 10 ounce bag","espresso,dark roast",4.8,5,cutiepie rhd,https://i5.walmartimages.com/asr/c74f1060-43dc-46be-9119-624e7eae0414.5eafc50313a222776a4d4878fc42fdfa.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,18.95,10 ounce,283.5
"illy ground espresso intenso dark roast coffee, 8.8 oz","espresso,dark roast",4.8,422,walmart.com,https://i5.walmartimages.com/asr/216417f2-2a80-4aed-81b3-e665057c9c8f_1.337de9ab8c631609d4a33b745231573a.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,11.49,8.8 oz,249.5
"hawaiian kona: coffee kona single serve, 10 pk",,0,0,walmart.com,https://i5.walmartimages.com/asr/d561eb84-8c4b-4d50-b6b1-97ec5103b18f_1.2d875454058d7a13c9ac2c6b7c9d0be1.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,16.17,not mentioned,249.5
community coffee private reserve evangeline blend? dark roast ground coffee 12 oz. bag,dark roast,4.8,227,walmart.com,https://i5.walmartimages.com/asr/f630622a-5875-4613-b80a-f023d25129b9.eae452e3fe03483b5b83927dceb62925.png?odnHeight=180&odnWidth=180&odnBg=ffffff,7.04,12 oz,340.2
"mccafe premium roast decaf coffee k-cup pods, 32 ct box",,4.6,329,big surge wholesale inc,https://i5.walmartimages.com/asr/c7d85249-5956-4809-91c7-c3c833eb259c_1.f3989f5c392f8af943dcaa694a7a8efc.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,30.97,32 c,907.2
"new england coffee french vanilla decaf ground coffee, 10 oz",french,4.7,115,walmart.com,https://i5.walmartimages.com/asr/1bac1504-6207-4dc1-a7b3-20cdefcd71ca.e4664c500a9fdf32ebbecb99949ec350.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,7.03,10 oz,283.5
"peet's coffee k-cup pods, dark roasted, house blend, 22 ct",dark roast,4.6,125,walmart.com,https://i5.walmartimages.com/asr/5928468b-28cf-4ac0-9b0a-848d991383e2.0dcea3dcce4402310c4137203dd916e2.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,0,22 c,623.7
xhao reusable capsules easy to clean easy to use 304 stainless steel stainless steel reusable capsules for coffee,,0,0,joybuy selection,https://i5.walmartimages.com/asr/5aa587bd-9757-4519-a8b5-96815110f0aa.d9fb3e4f09f930746533117d4fa74ec4.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,13.89,not mentioned,623.7
"door county coffee, brownie batter, dark chocolate flavored specialty arabica coffee, medium roast, ground coffee, 10 oz bag","arabica,medium roast",4.7,104,ice intelligence,https://i5.walmartimages.com/asr/93abc055-c6f7-49f2-ba28-34d646dcde10.98cd029379bd19cf4aa8d602c2a599cd.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,23.39,10 oz,283.5
"hills bros. cappuccino white chocolate caramel medium roast instant coffee, 16 oz","caramel,cappuccino,instant coffee,medium roast",4.7,247,overstock drugstore,https://i5.walmartimages.com/asr/4971f735-67b7-4479-bb81-a89948160f38.8a8517b040ca5fe9a44e9595e85c348c.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,0,16 oz,453.6
"door county coffee death's door, sumatra, costa rica &amp; colombia specialty arabica blend, dark roast, ground, 10oz bag","arabica,dark roast",4.9,264,avenue a stores llc,https://i5.walmartimages.com/asr/49ebfcea-2cc1-464b-ba5c-f5fe30578a75.e46dda60b22af09af4a5bbf2243183fc.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,21.86,10oz,283.5
"door county coffee wisconsin harvest blend, roasted chestnuts &amp; toasted pralines flavored specialty arabica coffee, medium roast, ground, 8oz bag (fall limited edition)","arabica,medium roast",4.8,104,avenue a stores llc,https://i5.walmartimages.com/asr/7dce3e52-d6da-47f7-bb82-d82a29b7d4e7.026eebcea5626e1dfd5b60b5d4be7bbc.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,18.2,not mentioned,283.5
kauai coffee co. medium roast whole bean coffee,medium roast,0,0,hawaiian store,https://i5.walmartimages.com/asr/088c1f2b-1a41-4588-8dd4-8636c865c521_1.5bb34648b5c9fccebc6cfb8d451cd63a.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,25.95,not mentioned,283.5
"(8 pack) starbucks nitro cold brew dark caramel premium coffee drink, 9.6 oz cans",caramel,4.4,20,walmart.com,https://i5.walmartimages.com/asr/74ac7b3e-78a3-47da-b737-8cc4ff9606f3.b2fd1c6166ceda76b5ea30544906acfc.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,26.99,9.6 oz,272.2
"folgers classic roast ground coffee, 40.3-ounce",classic roast,3.8,93,walmart.com,https://i5.walmartimages.com/asr/1fbbd523-8554-4a85-8107-2568a125a6d2.2395bc5a9e08e45dc51e62b268776b65.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,13.92,40.3-ounce,1142.5
"café bustelo, espresso style dark roast ground coffee, vacuum-packed 10 oz. brick","espresso,dark roast",4.7,914,walmart.com,https://i5.walmartimages.com/asr/99a53df0-0471-4b63-abe7-d6b8d314ebec_1.bbbb1a66318deade7f16115f60ac8725.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,3.76,10 oz,283.5
"folgers classic roast ground coffee, medium roast coffee, 25.9 ounce canister","medium roast,classic roast",4.4,740,walmart.com,https://i5.walmartimages.com/asr/e6aba325-608e-4838-a29d-d63e965a4d85.60c763c73d203bef88f34a464124bcb9.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,9.97,25.9 ounce,734.3
"maxwell house original roast ground coffee, 42.5 oz. canister",,4.8,1321,walmart.com,https://i5.walmartimages.com/asr/a5be9586-b75d-4219-87d1-b29bf82884f9.5d9e86a8745c9187bb1285666576a6ac.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,9.92,42.5 oz,1204.9
"new england coffee french vanilla decaf ground coffee, 10 oz",french,4.7,115,walmart.com,https://i5.walmartimages.com/asr/1bac1504-6207-4dc1-a7b3-20cdefcd71ca.e4664c500a9fdf32ebbecb99949ec350.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,7.03,10 oz,283.5
"blue sail coffee - honduras, whole bean, medium roast, 12oz",medium roast,0,0,walmart.com,https://i5.walmartimages.com/asr/55f3d6e3-0103-4aa2-b1a0-7e32fe7935ee.d55c5c157d80056962e9bd50fbab8421.png?odnHeight=180&odnWidth=180&odnBg=ffffff,13.43,12oz,340.2
"autocrat premium ground coffee, medium roast, 11.5 oz",medium roast,4.6,10,walmart.com,https://i5.walmartimages.com/asr/b2bcf324-1da2-4938-a4fd-b4610788edae_1.7069961d2ffe155c8229633b766ff124.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,5.34,11.5 oz,326
community coffee private reserve founder's blend medium-dark roast ground coffee 12 oz. bag,"medium-dark roast,dark roast",4.7,181,walmart.com,https://i5.walmartimages.com/asr/e4a3ea76-9ce5-4ca7-be2b-ba8e3d3fba91.ce097568e45a19fa0c052ce85b5a570d.png?odnHeight=180&odnWidth=180&odnBg=ffffff,8.78,12 oz,340.2
"starbuck k-cup breakfast blend coffee, 4.4 oz, 10 pods",,4.6,377,texas star,https://i5.walmartimages.com/asr/ae6d359c-6e42-4f95-a046-f28e6892cbb7.7b533b4f08f31414df5f82375da178de.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,16.98,4.4 oz,124.7
"blue sail coffee - volcano hiker, whole bean, medium roast, 12oz",medium roast,0,0,walmart.com,https://i5.walmartimages.com/asr/7b56728b-1773-4043-8589-29fa1bc176ea.b753f5a1115197d6cf8ebf24f285aad8.png?odnHeight=180&odnWidth=180&odnBg=ffffff,13.07,12oz,340.2
"folgers black silk ground coffee, smooth dark roast coffee, 33.7ounce canister","black silk ground coffee,dark roast",4.9,20,walmart.com,https://i5.walmartimages.com/asr/8c6786c1-a461-4b3a-8f6c-74fef1f9670e.4a470d061fddfe4a7bc715d5be53f534.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,13.98,33.7ounce,955.4
"folgers black silk ground coffee, smooth dark roast coffee, 22.6ounce canister","black silk ground coffee,dark roast",4.6,11,walmart.com,https://i5.walmartimages.com/asr/5228bf9f-1a75-4d29-a349-d35cbca5d677.b778bf6329691dc97f738308d2b347d4.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,10.32,22.6ounce,640.7
"the original donut shop mocha latte, single serve coffee k-cup pod, flavored coffee, 12 count","mocha,latte",4.3,505,walmart.com,https://i5.walmartimages.com/asr/ae09e7cd-3a25-425a-a5d6-43de3b666aa1.071524990b5ceb7894e6ff19389e628a.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,9.98,12 coun,340.2
peet's coffee caf domingo medium roast k-cup pods coffee 54 ct box,medium roast,4.6,1838,shaan super store,https://i5.walmartimages.com/asr/5151e3df-ef5e-428c-ab74-21378ae032be.a5ff6eb894bf6ae35b07b6d9b698e0c5.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,58.27,54 c,1530.9
"kauai ground coffee, vanilla macadamia nut, medium roast, 10 oz package",medium roast,4.7,59,walmart.com,https://i5.walmartimages.com/asr/03866622-b5e6-4338-adaa-4df5f9e45129.258067c8792900a8b786483b11bc88e3.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,6.98,10 oz,283.5
"new england coffee breakfast blend ground coffee, 30.5 oz. can",,4.7,51,walmart.com,https://i5.walmartimages.com/asr/ba15f662-4c94-49d7-8560-5699858a3a64_1.c334f37b02d9f12848285ef7778b9ea3.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,12.08,30.5 oz,864.7
"lavazza classico single-serve k-cup® pods for keurig brewers, medium roast, 10-ct boxes (pack of 6)",medium roast,4.8,27,walmart.com,https://i5.walmartimages.com/asr/594c4573-5bb6-4165-bd83-025b755b94f7_1.6a6ddf8879d82229ef54ecef256d3385.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,39.99,10-c,283.5
"starbucks 100% arabica spring day blend medium roast ground coffee, 10 oz, bag","arabica,medium roast",4.6,200,awesomedeals,https://i5.walmartimages.com/asr/e7fb1bc7-bdf1-4afb-8d0a-5d3a41d4f5b5.5d2740e8507d94a9cbbfdd753b916b0f.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,19.99,10 oz,283.5
"caf bustelo espresso style dark roast instant coffee, 7.05 oz","espresso,instant coffee,dark roast",4.7,345,walmart.com,https://i5.walmartimages.com/asr/f48affc0-3309-4188-ab85-282ea6e54504.adf8150d01d7dcb71069a1e0000051de.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,5.92,7.05 oz,199.9
jfg bonus blend ground coffee 30.6 oz.,,4.7,27,myofficeinnovations,https://i5.walmartimages.com/asr/14c857c5-4ccc-4afc-b140-2e5546636897_1.40ff60e9e3125af2ee6fd3a4e8818c3a.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,21.42,30.6 oz,867.5
"dunkin’ original blend coffee, medium roast coffee, 12 oz bag",medium roast,4.8,495,walmart.com,https://i5.walmartimages.com/asr/6c3ab95d-29a5-4aba-ab04-04289d807a97.bcd461b5ec19616054f454cfd9eb281f.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,0,12 oz,340.2
"folgers 100% colombian coffee, medium roast ground coffee, 33.7 ounce canister","colombian,medium roast",3.5,8,walmart.com,https://i5.walmartimages.com/asr/fdd043ee-6ced-43d6-ac35-d35cb552a580.60e2bce050564a22597a25f49c9af901.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,13.98,33.7 ounce,955.4
"enderly coffee company - brazil single origin, whole bean, medium roast, 9oz",medium roast,0,0,walmart.com,https://i5.walmartimages.com/asr/d63f7134-042f-4a57-8c7b-d4e715708327.57759f57c5f41e9231404d2677621451.png?odnHeight=180&odnWidth=180&odnBg=ffffff,11.52,not mentioned,955.4
"starbucks veranda blend, starbucks blonde roast k-cup coffee pods, 100% arabica, 32 ct","blonde roast,arabica",4.6,1824,matek online store llc,https://i5.walmartimages.com/asr/7e5eaab5-bf74-4bd6-b572-4697b1646c71.a4a44ad5dc3510b0d96a2b0b95566d0e.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,48.9,32 c,907.2
"lavazza perfetto single-serve k-cup® pods for keurig brewer, dark roast, 10-ct boxes (pack of 6)",dark roast,4.2,22,national discount centers,https://i5.walmartimages.com/asr/a8d46eea-eae1-48ae-b1f8-a27ece111d14.78ef48ed0dcb7c98bf5fa35ea680cfab.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,77.09,10-c,283.5
papanicholas breakfast blend 24ct,,0,0,walmart.com,https://i5.walmartimages.com/asr/eef83005-7096-4c0c-b4eb-98fac6c02bc3_1.4604883f59899d1b27d3b7f6cdc518d7.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,14.24,24c,680.4
"community coffee breakfast, signature, house, &amp; caf special variety pack pods for keurig k-cups 54 ct",,4.8,167,walmart.com,https://i5.walmartimages.com/asr/0bdbe8aa-b11a-4b4f-96f0-bc3c9e61583d.ff0fe92dae37e61986d7c7c74853486d.png?odnHeight=180&odnWidth=180&odnBg=ffffff,25.74,54 c,1530.9
"cult coffee - breakfast blend, whole bean, light roast, 10oz",light roast,0,0,walmart.com,https://i5.walmartimages.com/asr/b47c43cb-be7b-4abb-968d-f8809e0bd6d4.2617ef51626f4f09808371ab6bf8e9f5.png?odnHeight=180&odnWidth=180&odnBg=ffffff,12.47,10oz,283.5
"swiss miss milk chocolate hot cocoa, keurig single-serve k-cup pods, 22 count",,4.2,1586,walmart.com,https://i5.walmartimages.com/asr/388b11ab-55f7-46e7-a1d8-0d9db195b5dd.e5adbd760ac7f451121b1165a0b04cb3.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,0,22 coun,623.7
loumidis greek coffee,,0,0,my greek delights,https://i5.walmartimages.com/asr/dc2410fd-32c6-417c-bab9-28a7b1da9119_1.74ab754e4f9856d666f83c9245e40892.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,19.34,not mentioned,623.7
"dunkin' original blend, medium roast coffee, 30-ounce canister",medium roast,4.8,870,walmart.com,https://i5.walmartimages.com/asr/2854fc03-b6c6-490b-890c-f61342738bc2.8d27d69d750d6014c3138629f189285b.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,17.92,30-ounce,850.5
"folgers classic decaf ground coffee, medium roast, 25.9-ounce",medium roast,4.5,64,walmart.com,https://i5.walmartimages.com/asr/289445c1-3b1e-45ca-a88c-6f09f04518ab.32aa5ce4a52345981cd15fdabf437d02.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,12.24,25.9-ounce,734.3
"nescaf taster's choice colombian, medium roast instant coffee, 16 count box","colombian,instant coffee,medium roast",4.7,274,walmart.com,https://i5.walmartimages.com/asr/1ebb4ae5-64e1-4e8b-9508-bdaac7efdf05.acc51af9928b654a08b41522f97cf01b.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,3.58,16 coun,453.6
"starbucks via pike place roast instant coffee packets, medium roast, 100% arabica, 8 ct","instant coffee,arabica,medium roast",4.5,1235,walmart.com,https://i5.walmartimages.com/asr/a48713d0-a66d-49ad-85d4-f17cbedaec75.32076ddd52f07ee9d21a9c3cbf554e91.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,7.48,not mentioned,453.6
"starbucks spring day blend, medium roast k-cup coffee pods, limited edition, 22 ct",medium roast,4.5,209,walmart.com,https://i5.walmartimages.com/asr/4544b1c6-29e2-4a7f-aa0b-2830c52cba6e.b105528d731d7c29e33eec2fd254f394.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,26.52,22 c,623.7
"folgers coffee singles classic decaf coffee bags, 19 ct",,4.8,201,j&j solutions  llc,https://i5.walmartimages.com/asr/40368d66-87b8-4031-ac89-ccfe78cfb1ab_1.286612a35c6bacd838d9329bbc7e0099.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,0,19 c,538.6
lion diamond head espresso coffee 10 oz ground,"espresso,espresso coffee",0,0,walmart.com,https://i5.walmartimages.com/asr/e2fb6676-dc02-45ff-bd5b-7d8af7a1abef.b4007ec7adf0b4778666681a58726554.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,8.34,10 oz,283.5
"peet's coffee k-cup pods, french roast dark roast (24 count) single serve pods compatible with keurig brewers","french,french roast,dark roast",4.7,311,walmart.com,https://i5.walmartimages.com/asr/a28b13dd-d40c-454e-ac2d-e3ae6a70feba.5e1fbfa21d43a6e30141bdcfbee06d98.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,0,24 coun,680.4
"enderly coffee company - brazil single origin, ground, medium roast, 9oz",medium roast,0,0,walmart.com,https://i5.walmartimages.com/asr/5815e53b-979c-481f-b941-681227b52fe9.cfcbba6cd42070a6ecfb48fb7f61305e.png?odnHeight=180&odnWidth=180&odnBg=ffffff,11.82,not mentioned,680.4
"death wish coffee organic, dark roast whole bean coffee, 16 oz, bag",dark roast,4.1,33,walmart.com,https://i5.walmartimages.com/asr/a9ed0e4f-5321-4297-9c01-9e793e393508.08c2f5aa327292ef7bce76d61adfa1ce.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,17.48,16 oz,453.6
xhao reusable capsules easy to clean easy to use 304 stainless steel stainless steel reusable capsules for coffee,,0,0,joybuy selection,https://i5.walmartimages.com/asr/5aa587bd-9757-4519-a8b5-96815110f0aa.d9fb3e4f09f930746533117d4fa74ec4.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,13.89,not mentioned,453.6
kauai coffee company chocolate macadamia nut ground coffee 7 oz. 100% hawaiian grown,,0,0,hawaiian store,https://i5.walmartimages.com/asr/488656a3-4328-41df-9575-f16b4f72f664_1.3af959f8a89fe76774de0302d9764009.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,25.95,not mentioned,453.6
"lavazza gran selezione ground coffee blend, dark roast, 12-ounce bag",dark roast,4.9,40,platin prime,https://i5.walmartimages.com/asr/53cf7941-fc46-4a62-9f50-3accc8f8c9a9.2e933f7c6e9632b33e986a8982997df8.png?odnHeight=180&odnWidth=180&odnBg=ffffff,18.02,12-ounce,340.2
"1850 lantern glow coffee, light roast ground coffee, 12 oz",light roast,4.3,8446,bestsource officesupplies,https://i5.walmartimages.com/asr/c4808fc1-02bb-4558-9d82-28eae4985005.5d13ce0c603c098696c99be1dd1e1aeb.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,0,12 oz,340.2
"kauai coffee kauai decaf coffee, 7 oz",,0,0,hawaiian store,https://i5.walmartimages.com/asr/4e6a118a-2098-40be-85f6-d8ed8665874c_1.bc11a1cb7cc221944572b8a68771f913.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,27.89,not mentioned,340.2
"maui coffee company, maui blend hazelnut coffee, 7 oz. - ground",,0,0,hawaiian store,https://i5.walmartimages.com/asr/f501ed64-fc54-4ef4-a6ae-10f0828e1237_1.cde91f1babfd1c50fdf0af55d0fcdc3c.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,16.95,not mentioned,340.2
"sam's choice 7am saturday medium-dark roast whole bean coffee, 12 oz, bag","medium-dark roast,dark roast",4.4,51,walmart.com,https://i5.walmartimages.com/asr/4af83723-1a8b-4d07-a865-6270cdaabeb6.bac8512d358717f24a0220f5f93cb142.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,6.92,12 oz,340.2
"bolthouse farms perfectly protein mocha cappuccino coffee drink, 11 oz","cappuccino,mocha",4.4,18,walmart.com,https://i5.walmartimages.com/asr/ad5136b9-73df-4482-a025-c4becd385ab6.8aefaa9a8ca0ce804b02e5ddac6ddcc8.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,2.18,11 oz,311.8
"folgers classic roast ground coffee, 40.3-ounce",classic roast,3.8,93,walmart.com,https://i5.walmartimages.com/asr/1fbbd523-8554-4a85-8107-2568a125a6d2.2395bc5a9e08e45dc51e62b268776b65.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,13.92,40.3-ounce,1142.5
"café bustelo, espresso style dark roast ground coffee, vacuum-packed 10 oz. brick","espresso,dark roast",4.7,914,walmart.com,https://i5.walmartimages.com/asr/99a53df0-0471-4b63-abe7-d6b8d314ebec_1.bbbb1a66318deade7f16115f60ac8725.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,3.76,10 oz,283.5
"folgers classic roast ground coffee, medium roast coffee, 25.9 ounce canister","medium roast,classic roast",4.4,740,walmart.com,https://i5.walmartimages.com/asr/e6aba325-608e-4838-a29d-d63e965a4d85.60c763c73d203bef88f34a464124bcb9.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,9.97,25.9 ounce,734.3
"maxwell house original roast ground coffee, 42.5 oz. canister",,4.8,1321,walmart.com,https://i5.walmartimages.com/asr/a5be9586-b75d-4219-87d1-b29bf82884f9.5d9e86a8745c9187bb1285666576a6ac.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,9.92,42.5 oz,1204.9
"starbucks medium roast coffee with 2x caffeine, k-cup coffee pods, 100% arabica, 12 ct","arabica,medium roast",4.5,6301,walmart.com,https://i5.walmartimages.com/asr/ca34c066-87a7-4a44-b320-2335d90f4c25_1.e9a206d1edd57abfaf88ef69c3031561.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,12.98,12 c,340.2
"folgers classic decaf instant coffee crystals packets, 6 count",instant coffee,4.6,106,walmart.com,https://i5.walmartimages.com/asr/e23bb5b8-5f20-46c9-9bd0-aaa4b8011b1b_1.a4e9a8fd90873fc295bde2cc434dddd7.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,1,not mentioned,340.2
"starbucks ground pumpkin coffee, 11 oz bag",,4.2,226,msb store,https://i5.walmartimages.com/asr/ef26adfd-ecc2-44d4-8381-2b49c4695ea6.130ea84875427b22f0eaad807f7d26a2.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,19.99,11 oz,311.8
"maxwell house morning boost medium roast k-cup coffee pods with a boost of caffeine, 12 ct box",medium roast,4.8,27,walmart.com,https://i5.walmartimages.com/asr/9fbe8ee6-a12f-475f-a90e-7a9f72b6b53d.4450ebdf9f2f00fca2cf6146102ea99c.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,7.1,12 c,340.2
"tim hortons colombian medium-dark roast k-cup coffee pods for keurig brewers, recyclable, 12 ct","colombian,medium-dark roast,dark roast",4.4,53,walmart.com,https://i5.walmartimages.com/asr/e30fe7e9-1fe4-4180-9ff9-3238e06bc9f2.3e60b8d5a306ce7768ddd8b7e17e5047.png?odnHeight=180&odnWidth=180&odnBg=ffffff,8.51,12 c,340.2
"gevalia dark royal roast coffee k-cup coffee pods, 12 ct box",,4.6,182,cpgio,https://i5.walmartimages.com/asr/d173ed66-7066-46b3-8178-a25a6adbadfa.b91e4585ac5c79ee965b8e71e0f5eb19.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,0,12 c,340.2
"folgers black silk ground coffee, smooth dark roast coffee, 33.7ounce canister","black silk ground coffee,dark roast",4.9,20,walmart.com,https://i5.walmartimages.com/asr/8c6786c1-a461-4b3a-8f6c-74fef1f9670e.4a470d061fddfe4a7bc715d5be53f534.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,13.98,33.7ounce,955.4
"folgers black silk ground coffee, smooth dark roast coffee, 22.6ounce canister","black silk ground coffee,dark roast",4.6,11,walmart.com,https://i5.walmartimages.com/asr/5228bf9f-1a75-4d29-a349-d35cbca5d677.b778bf6329691dc97f738308d2b347d4.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,10.32,22.6ounce,640.7
"green mountain coffee breakfast blend, keurig k-cup pods, light roast coffee, 36 count",light roast,4.5,2290,flaritys,https://i5.walmartimages.com/asr/33b134d0-9a91-45d3-ad5e-0741d3154f8e_1.17102b68ac9cf838f3e8f15827b95121.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,54,36 coun,1020.6
"the coffee bean &amp; tea leaf house blend light roast single serve coffee for keurig brewers, 1 box of 16 (16 total pods)",light roast,5,1,walmart.com,https://i5.walmartimages.com/asr/18bbff9b-20f3-45cf-8804-e715cdb8e50f_1.1bce9c22d5d1b86ea9b1d8d126553ad1.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,13.19,not mentioned,1020.6
decaffeinated torke grind coffee drip decaf 26oz,,0,0,walmart.com,https://i5.walmartimages.com/asr/8376c9c0-487b-4de3-b9b2-735d23dc7895_1.dc32982a2b1fdcbb39ccd2a8c2bed6da.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,8.98,26oz,737.1
"cult coffee - mexico honey process, whole bean, medium roast 10oz",medium roast,0,0,walmart.com,https://i5.walmartimages.com/asr/e94d4acf-82f4-4ec2-a79c-c3e896f6a1e0.6df93e9c6e7a1cec26d39ccc74c60af8.png?odnHeight=180&odnWidth=180&odnBg=ffffff,12.17,10oz,283.5
"crazy cups, flavored coffee k-cups variety pack sampler, 20 ct",,4.2,145,online discount solutions llc,https://i5.walmartimages.com/asr/8d64b778-fc9d-42f1-9cfb-f1260a4b0036.0b8c9d26e77f84bdcab909d817b19ba0.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,24.99,20 c,567
"starbuck k-cup french, coffee pods, 4.2 oz, 10 ct",french,4.7,1041,texas star,https://i5.walmartimages.com/asr/ad1c4b8b-f073-42e3-af25-4f8b7fe7a547.798f9b098d1ba833ffd3d53d46ed7bd5.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,15.5,4.2 oz,119.1
"great value classic roast ground coffee pods, 0.31 oz, 96 count",classic roast,3.4,5,walmart.com,https://i5.walmartimages.com/asr/3b773881-3a44-4391-9602-1b807cd7f601.c66c7c3106792ec9b5088ee6970aa419.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,25.98,0.31 oz,8.8
"starbucks holiday blend 2018 k-cup coffee pods, medium roast, 16 count box",medium roast,4.4,295,awesomedeals,https://i5.walmartimages.com/asr/9b869cd9-6e4e-409d-9afe-549e260f91f2_2.b0fa1e13f2387226237da774dcbb75e0.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,29.99,16 coun,453.6
